SinhVienKey,MaSinhVien,HoTen,GioiTinh,NgaySinh,QueQuan,NgayNhapHoc,KhoaHoc,NamSinhVien,TrangThaiHocTap,LopKey,NganhKey,KhoaKey,NhomNangLuc
2200,SV15031068,Cô Nhật Mai,Nữ,2006-07-05,Phú Thọ,2024-08-03,Khóa 15,2,Cảnh báo học vụ,31,7,3,Trung bình
2201,SV15031069,Phương Mai Bảo Nguyễn,Nam,2006-12-16,Nghệ An,2024-08-17,Khóa 15,2,Đang học,31,7,3,Khá
2202,SV15031070,Hải Trần,Nữ,2006-06-03,Nam Định,2024-09-08,Khóa 15,2,Đang học,31,7,3,Khá
2203,SV15031071,Hưng Hải Lê,Nam,2006-09-28,Hà Nội,2024-09-17,Khóa 15,2,Bảo lưu,31,7,3,Khá
2204,SV15031072,Quang Tấn Lê,Nam,2006-08-31,Thái Bình,2024-08-26,Khóa 15,2,Đang học,31,7,3,Giỏi
2205,SV15031073,Cô Bảo Hoàng,Nữ,2006-03-05,Nghệ An,2024-08-06,Khóa 15,2,Cảnh báo học vụ,31,7,3,Trung bình
2206,SV15031074,Quý ông Tú Hoàng,Nam,2006-04-27,Bắc Giang,2024-08-19,Khóa 15,2,Đang học,31,7,3,Khá
2207,SV15032001,Bà Ngọc Bùi,Nữ,2006-05-23,Vĩnh Phúc,2024-08-14,Khóa 15,2,Đang học,32,7,3,Khá
2208,SV15032002,Lâm Đức Vũ,Nam,2006-12-06,Thái Bình,2024-08-19,Khóa 15,2,Đang học,32,7,3,Trung bình
2209,SV15032003,Bác Hoàng Nguyễn,Nam,2006-06-09,Thanh Hóa,2024-09-12,Khóa 15,2,Bảo lưu,32,7,3,Trung bình
2210,SV15032004,Dương Vũ,Nữ,2006-08-24,Quảng Ninh,2024-09-01,Khóa 15,2,Đang học,32,7,3,Trung bình
2211,SV15032005,Quý ông Bảo Vũ,Nam,2006-02-06,Hải Dương,2024-08-12,Khóa 15,2,Đang học,32,7,3,Trung bình
2212,SV15032006,Tú Vũ,Nam,2006-10-19,Nghệ An,2024-09-04,Khóa 15,2,Đang học,32,7,3,Khá
2213,SV15032007,Vi Hoàng,Nữ,2006-09-05,Hải Dương,2024-09-27,Khóa 15,2,Đang học,32,7,3,Khá
2214,SV15032008,Bà Duyên Bùi,Nữ,2006-09-29,Nghệ An,2024-09-29,Khóa 15,2,Đang học,32,7,3,Khá
2215,SV15032009,Dương Phạm,Nữ,2006-03-03,Phú Thọ,2024-09-05,Khóa 15,2,Đang học,32,7,3,Trung bình
2216,SV15032010,Hà Đặng,Nữ,2006-02-27,Thái Nguyên,2024-08-26,Khóa 15,2,Đang học,32,7,3,Giỏi
2217,SV15032011,Chị An Đặng,Nữ,2006-03-19,Thái Nguyên,2024-08-23,Khóa 15,2,Đang học,32,7,3,Giỏi
2218,SV15032012,Bảo Trần,Nam,2006-09-16,Thái Nguyên,2024-09-22,Khóa 15,2,Đang học,32,7,3,Trung bình
2219,SV15032013,Chị Khoa Vũ,Nữ,2006-01-18,Quảng Ninh,2024-08-02,Khóa 15,2,Đang học,32,7,3,Xuất sắc
2220,SV15032014,Thành Phạm,Nữ,2006-12-28,Bắc Ninh,2024-08-14,Khóa 15,2,Đang học,32,7,3,Trung bình
2221,SV15032015,Bà Nhật Lê,Nữ,2006-08-08,Thái Bình,2024-08-14,Khóa 15,2,Đang học,32,7,3,Trung bình
2222,SV15032016,Hạnh Văn Lê,Nam,2006-08-14,Hải Dương,2024-08-22,Khóa 15,2,Cảnh báo học vụ,32,7,3,Trung bình
2223,SV15032017,Khoa Phú Lê,Nam,2006-03-20,Hưng Yên,2024-09-16,Khóa 15,2,Đang học,32,7,3,Trung bình
2224,SV15032018,Nhật Văn Bùi,Nam,2006-09-05,Ninh Bình,2024-09-09,Khóa 15,2,Đang học,32,7,3,Khá
2225,SV15032019,Quý cô Dương Vũ,Nữ,2006-10-31,Hưng Yên,2024-08-11,Khóa 15,2,Đang học,32,7,3,Xuất sắc
2226,SV15032020,Quý cô Thảo Dương,Nữ,2006-08-30,Hải Phòng,2024-08-21,Khóa 15,2,Đang học,32,7,3,Trung bình
2227,SV15032021,Bà Bảo Phạm,Nữ,2006-10-21,Phú Thọ,2024-08-09,Khóa 15,2,Đang học,32,7,3,Khá
2228,SV15032022,Linh Nguyễn,Nữ,2006-04-01,Thái Nguyên,2024-09-09,Khóa 15,2,Cảnh báo học vụ,32,7,3,Khá
2229,SV15032023,Hoàng Dương,Nam,2006-02-23,Phú Thọ,2024-09-10,Khóa 15,2,Đang học,32,7,3,Yếu
2230,SV15032024,Phương Mai,Nữ,2006-11-30,Ninh Bình,2024-08-09,Khóa 15,2,Đang học,32,7,3,Giỏi
2231,SV15032025,Quý cô Ánh Trần,Nữ,2006-11-11,Nam Định,2024-09-14,Khóa 15,2,Đang học,32,7,3,Khá
2232,SV15032026,Khoa Trần,Nữ,2006-04-22,Vĩnh Phúc,2024-09-11,Khóa 15,2,Đang học,32,7,3,Khá
2233,SV15032027,Vân Trần,Nữ,2006-11-30,Thanh Hóa,2024-08-16,Khóa 15,2,Đang học,32,7,3,Trung bình
2234,SV15032028,Khoa Phạm,Nam,2006-05-11,Hưng Yên,2024-08-04,Khóa 15,2,Đang học,32,7,3,Yếu
2235,SV15032029,Lâm Dương,Nữ,2006-08-14,Hải Dương,2024-09-28,Khóa 15,2,Đang học,32,7,3,Giỏi
2236,SV15032030,Bà Hạnh Dương,Nữ,2006-05-02,Nam Định,2024-09-02,Khóa 15,2,Đang học,32,7,3,Giỏi
2237,SV15032031,Chị Hải Đặng,Nữ,2006-06-14,Nam Định,2024-09-19,Khóa 15,2,Đang học,32,7,3,Giỏi
2238,SV15032032,Bà Thành Phạm,Nữ,2006-01-04,Vĩnh Phúc,2024-09-23,Khóa 15,2,Bảo lưu,32,7,3,Giỏi
2239,SV15032033,Phương Dương,Nữ,2006-05-10,Ninh Bình,2024-09-27,Khóa 15,2,Cảnh báo học vụ,32,7,3,Khá
2240,SV15032034,Nam Mai,Nam,2006-12-24,Thái Nguyên,2024-09-17,Khóa 15,2,Đang học,32,7,3,Xuất sắc
2241,SV15032035,Huy Hoàng Bùi,Nam,2006-05-22,Nghệ An,2024-09-27,Khóa 15,2,Đang học,32,7,3,Trung bình
2242,SV15032036,Cô Duyên Dương,Nữ,2006-08-17,Hà Nội,2024-09-29,Khóa 15,2,Đang học,32,7,3,Trung bình
2243,SV15032037,Nhật Văn Đặng,Nam,2006-12-30,Bắc Giang,2024-08-09,Khóa 15,2,Cảnh báo học vụ,32,7,3,Trung bình
2244,SV15032038,Anh Thành Vũ,Nam,2006-03-07,Hải Dương,2024-08-16,Khóa 15,2,Đang học,32,7,3,Khá
2245,SV15032039,Hưng Bảo Dương,Nam,2006-11-06,Hải Phòng,2024-08-05,Khóa 15,2,Đang học,32,7,3,Trung bình
2246,SV15032040,Bác Thành Trần,Nam,2006-06-30,Nam Định,2024-09-04,Khóa 15,2,Đang học,32,7,3,Trung bình
2247,SV15032041,Anh Nhiên Trần,Nam,2006-05-04,Phú Thọ,2024-09-26,Khóa 15,2,Đang học,32,7,3,Khá
2248,SV15032042,Vũ Mai,Nam,2006-01-30,Vĩnh Phúc,2024-09-09,Khóa 15,2,Đang học,32,7,3,Giỏi
2249,SV15032043,Trung Thị Bùi,Nam,2006-07-18,Hưng Yên,2024-09-28,Khóa 15,2,Đang học,32,7,3,Giỏi
2250,SV15032044,Lâm Lê,Nữ,2006-04-07,Thanh Hóa,2024-09-23,Khóa 15,2,Đang học,32,7,3,Khá
2251,SV15032045,Quý ông Tú Bùi,Nam,2006-05-28,Hải Dương,2024-08-31,Khóa 15,2,Đang học,32,7,3,Khá
2252,SV15032046,Vũ Đặng,Nam,2006-08-04,Hà Nội,2024-08-19,Khóa 15,2,Đang học,32,7,3,Khá
2253,SV15032047,Chị Linh Dương,Nữ,2006-07-09,Hải Dương,2024-09-26,Khóa 15,2,Đang học,32,7,3,Trung bình
2254,SV15032048,Quý cô Khoa Trần,Nữ,2006-10-09,Thanh Hóa,2024-09-03,Khóa 15,2,Đang học,32,7,3,Khá
2255,SV15032049,Bà Yến Đặng,Nữ,2006-03-22,Thái Nguyên,2024-09-06,Khóa 15,2,Đang học,32,7,3,Trung bình
2256,SV15032050,Khoa Dương,Nữ,2006-08-08,Hà Nam,2024-08-28,Khóa 15,2,Đang học,32,7,3,Yếu
2257,SV15032051,Khoa Trần,Nữ,2006-06-13,Nam Định,2024-09-10,Khóa 15,2,Đang học,32,7,3,Khá
2258,SV15032052,Quý cô Khoa Trần,Nữ,2006-10-06,Bắc Giang,2024-09-17,Khóa 15,2,Đang học,32,7,3,Khá
2259,SV15032053,Phương Phạm,Nữ,2006-05-27,Hà Nam,2024-09-26,Khóa 15,2,Đang học,32,7,3,Khá
2260,SV15032054,Mai Mai,Nữ,2006-11-21,Thái Bình,2024-08-02,Khóa 15,2,Đang học,32,7,3,Khá
2261,SV15032055,Thành Phạm,Nữ,2006-01-25,Bắc Ninh,2024-09-05,Khóa 15,2,Đang học,32,7,3,Trung bình
2262,SV15032056,Hà Bùi,Nữ,2006-04-08,Nghệ An,2024-08-25,Khóa 15,2,Đang học,32,7,3,Trung bình
2263,SV15032057,Nhiên Văn Lê,Nam,2006-09-28,Hải Phòng,2024-08-20,Khóa 15,2,Bảo lưu,32,7,3,Xuất sắc
2264,SV15032058,Quý cô Mai Phạm,Nữ,2006-07-02,Ninh Bình,2024-09-11,Khóa 15,2,Đang học,32,7,3,Khá
2265,SV15032059,Phúc Hải Hoàng,Nam,2006-06-26,Hải Phòng,2024-09-14,Khóa 15,2,Đang học,32,7,3,Trung bình
2266,SV15032060,Quý cô Duyên Phạm,Nữ,2006-05-14,Hà Nội,2024-08-20,Khóa 15,2,Đang học,32,7,3,Khá
2267,SV15032061,Xuân Phạm,Nữ,2006-10-19,Quảng Ninh,2024-08-23,Khóa 15,2,Đang học,32,7,3,Giỏi
2268,SV15032062,Khoa Thị Trần,Nam,2006-05-29,Phú Thọ,2024-08-06,Khóa 15,2,Đang học,32,7,3,Giỏi
2269,SV15032063,Chị Bảo Đặng,Nữ,2006-10-04,Nam Định,2024-08-04,Khóa 15,2,Đang học,32,7,3,Khá
2270,SV15032064,Quý cô Lan Dương,Nữ,2006-07-22,Phú Thọ,2024-08-08,Khóa 15,2,Đang học,32,7,3,Khá
2271,SV15032065,An Văn Hoàng,Nam,2006-06-16,Hải Dương,2024-08-27,Khóa 15,2,Đang học,32,7,3,Giỏi
2272,SV15032066,Phương Thị Dương,Nam,2006-04-17,Quảng Ninh,2024-09-29,Khóa 15,2,Đang học,32,7,3,Yếu
2273,SV15032067,Chị Hương Dương,Nữ,2006-09-07,Thái Bình,2024-09-29,Khóa 15,2,Đang học,32,7,3,Khá
2274,SV15032068,Khoa Mai,Nữ,2006-03-19,Phú Thọ,2024-09-04,Khóa 15,2,Đang học,32,7,3,Giỏi
2275,SV15032069,Quý cô An Đặng,Nữ,2006-12-27,Thái Nguyên,2024-08-23,Khóa 15,2,Đang học,32,7,3,Giỏi
2276,SV15032070,Nhật Trần,Nữ,2006-05-12,Vĩnh Phúc,2024-09-04,Khóa 15,2,Đang học,32,7,3,Khá
2277,SV15032071,Cô Chi Dương,Nữ,2006-06-01,Vĩnh Phúc,2024-08-25,Khóa 15,2,Đang học,32,7,3,Yếu
2278,SV15032072,Hoàng Trí Lê,Nam,2006-06-02,Hà Nam,2024-08-20,Khóa 15,2,Đang học,32,7,3,Trung bình
2279,SV15032073,Trọng Mai Trần,Nam,2006-09-09,Nghệ An,2024-09-08,Khóa 15,2,Đang học,32,7,3,Khá
2280,SV16033001,Hạnh Hoàng Vũ,Nam,2007-11-20,Bắc Ninh,2025-09-18,Khóa 16,1,Đang học,33,7,3,Trung bình
2281,SV16033002,Hạnh Xuân Phạm,Nam,2007-03-20,Bắc Giang,2025-09-10,Khóa 16,1,Đang học,33,7,3,Khá
2282,SV16033003,Quý ông Nam Dương,Nam,2007-07-17,Thái Bình,2025-09-08,Khóa 16,1,Đang học,33,7,3,Khá
2283,SV16033004,Chị Chi Mai,Nữ,2007-09-08,Hải Phòng,2025-08-13,Khóa 16,1,Đang học,33,7,3,Khá
2284,SV16033005,Quý cô An Mai,Nữ,2007-10-10,Hải Phòng,2025-08-26,Khóa 16,1,Đang học,33,7,3,Trung bình
2285,SV16033006,Hạnh Hoàng Dương,Nam,2007-08-03,Vĩnh Phúc,2025-08-18,Khóa 16,1,Bảo lưu,33,7,3,Giỏi
2286,SV16033007,Nhật Thế Vũ,Nam,2007-09-26,Nghệ An,2025-08-17,Khóa 16,1,Đang học,33,7,3,Khá
2287,SV16033008,Huy Hoàng,Nam,2007-02-02,Bắc Ninh,2025-08-11,Khóa 16,1,Đang học,33,7,3,Trung bình
2288,SV16033009,Quý cô Nhật Trần,Nữ,2007-03-19,Vĩnh Phúc,2025-09-24,Khóa 16,1,Đang học,33,7,3,Trung bình
2289,SV16033010,Bà Thành Nguyễn,Nữ,2007-08-02,Thái Nguyên,2025-08-19,Khóa 16,1,Đang học,33,7,3,Khá
2290,SV16033011,Quý cô Phương Lê,Nữ,2007-10-25,Hưng Yên,2025-09-12,Khóa 16,1,Đang học,33,7,3,Giỏi
2291,SV16033012,Anh Dương,Nam,2007-04-24,Hải Phòng,2025-09-10,Khóa 16,1,Đang học,33,7,3,Khá
2292,SV16033013,Châu Thị Hoàng,Nam,2007-11-21,Nam Định,2025-08-15,Khóa 16,1,Đang học,33,7,3,Khá
2293,SV16033014,Trung Lê,Nam,2007-07-21,Thái Nguyên,2025-09-26,Khóa 16,1,Cảnh báo học vụ,33,7,3,Khá
2294,SV16033015,Nhật Đặng,Nữ,2007-01-12,Hà Nam,2025-09-06,Khóa 16,1,Đang học,33,7,3,Khá
2295,SV16033016,Chị Vân Bùi,Nữ,2007-06-11,Phú Thọ,2025-08-18,Khóa 16,1,Đang học,33,7,3,Khá
2296,SV16033017,Bảo Lê,Nữ,2007-08-09,Hà Nam,2025-08-19,Khóa 16,1,Đang học,33,7,3,Khá
2297,SV16033018,Nhật Văn Bùi,Nam,2007-10-09,Nam Định,2025-08-01,Khóa 16,1,Đang học,33,7,3,Yếu
2298,SV16033019,Bà Lan Mai,Nữ,2007-05-20,Hà Nam,2025-08-15,Khóa 16,1,Cảnh báo học vụ,33,7,3,Khá
2299,SV16033020,Bảo Thị Mai,Nam,2007-08-14,Quảng Ninh,2025-09-16,Khóa 16,1,Đang học,33,7,3,Giỏi
2300,SV16033021,Vân Dương,Nữ,2007-02-20,Bắc Giang,2025-09-09,Khóa 16,1,Đang học,33,7,3,Khá
2301,SV16033022,Hạnh Mai,Nữ,2007-10-13,Nam Định,2025-08-12,Khóa 16,1,Đang học,33,7,3,Trung bình
2302,SV16033023,Ông Quang Trần,Nam,2007-03-04,Quảng Ninh,2025-09-07,Khóa 16,1,Đang học,33,7,3,Khá
2303,SV16033024,Trọng Mai,Nam,2007-07-27,Nghệ An,2025-08-10,Khóa 16,1,Đang học,33,7,3,Khá
2304,SV16033025,Dương Phạm,Nữ,2007-05-22,Thanh Hóa,2025-09-19,Khóa 16,1,Đang học,33,7,3,Khá
2305,SV16033026,Anh Dương,Nam,2007-04-01,Thanh Hóa,2025-08-02,Khóa 16,1,Đang học,33,7,3,Yếu
2306,SV16033027,An Quang Vũ,Nam,2007-08-29,Hải Phòng,2025-09-08,Khóa 16,1,Đang học,33,7,3,Khá
2307,SV16033028,Quý cô Ngọc Bùi,Nữ,2007-06-21,Hà Nội,2025-09-12,Khóa 16,1,Đang học,33,7,3,Giỏi
2308,SV16033029,Ông Quang Bùi,Nam,2007-03-01,Hải Phòng,2025-09-10,Khóa 16,1,Đang học,33,7,3,Trung bình
2309,SV16033030,Hương Mai,Nữ,2007-10-08,Thái Bình,2025-08-25,Khóa 16,1,Đang học,33,7,3,Trung bình
2310,SV16033031,Phúc Bùi,Nam,2007-06-02,Thanh Hóa,2025-09-18,Khóa 16,1,Đang học,33,7,3,Giỏi
2311,SV16033032,Hồng Nguyễn,Nữ,2007-08-08,Bắc Ninh,2025-08-01,Khóa 16,1,Đang học,33,7,3,Yếu
2312,SV16033033,Dương Trần,Nữ,2007-09-10,Hà Nam,2025-09-20,Khóa 16,1,Đang học,33,7,3,Giỏi
2313,SV16033034,Bác Nam Đặng,Nam,2007-12-18,Hà Nam,2025-08-28,Khóa 16,1,Đang học,33,7,3,Trung bình
2314,SV16033035,Phương Đức Bùi,Nam,2007-05-24,Quảng Ninh,2025-09-10,Khóa 16,1,Đang học,33,7,3,Trung bình
2315,SV16033036,Thành Xuân Nguyễn,Nam,2007-05-04,Nam Định,2025-08-13,Khóa 16,1,Đang học,33,7,3,Khá
2316,SV16033037,Nhật Hải Lê,Nam,2007-04-27,Nam Định,2025-09-16,Khóa 16,1,Đang học,33,7,3,Trung bình
2317,SV16033038,Bảo Đức Dương,Nam,2007-02-08,Hải Phòng,2025-09-19,Khóa 16,1,Đang học,33,7,3,Trung bình
2318,SV16033039,Hưng Đặng,Nam,2007-10-28,Thái Nguyên,2025-09-21,Khóa 16,1,Đang học,33,7,3,Trung bình
2319,SV16033040,Nhiên Đức Dương,Nam,2007-05-07,Quảng Ninh,2025-09-11,Khóa 16,1,Đang học,33,7,3,Khá
2320,SV16033041,Bảo Bùi,Nữ,2007-09-03,Nghệ An,2025-09-04,Khóa 16,1,Đang học,33,7,3,Trung bình
2321,SV16033042,Trung Lê,Nam,2007-04-21,Bắc Giang,2025-08-01,Khóa 16,1,Đang học,33,7,3,Giỏi
2322,SV16033043,Bác Minh Dương,Nam,2007-08-02,Vĩnh Phúc,2025-08-05,Khóa 16,1,Đang học,33,7,3,Trung bình
2323,SV16033044,Phương Mai Trần,Nam,2007-03-04,Ninh Bình,2025-08-24,Khóa 16,1,Đang học,33,7,3,Giỏi
2324,SV16033045,Linh Dương,Nữ,2007-11-12,Thanh Hóa,2025-08-13,Khóa 16,1,Đang học,33,7,3,Giỏi
2325,SV16033046,Quý cô Yến Hoàng,Nữ,2007-11-09,Bắc Ninh,2025-08-16,Khóa 16,1,Đang học,33,7,3,Trung bình
2326,SV16033047,Bà Hà Trần,Nữ,2007-03-07,Ninh Bình,2025-08-23,Khóa 16,1,Đang học,33,7,3,Trung bình
2327,SV16033048,Bà Dương Trần,Nữ,2007-07-09,Bắc Giang,2025-09-20,Khóa 16,1,Đang học,33,7,3,Trung bình
2328,SV16033049,Hồng Bùi,Nữ,2007-04-08,Quảng Ninh,2025-08-14,Khóa 16,1,Đang học,33,7,3,Trung bình
2329,SV16033050,Trọng Phạm,Nam,2007-09-06,Quảng Ninh,2025-09-01,Khóa 16,1,Đang học,33,7,3,Khá
2330,SV16033051,Nhật Dương,Nữ,2007-12-24,Thanh Hóa,2025-08-03,Khóa 16,1,Đang học,33,7,3,Yếu
2331,SV16033052,Minh Trần,Nam,2007-06-15,Hải Phòng,2025-08-04,Khóa 16,1,Đang học,33,7,3,Giỏi
2332,SV16033053,Nhật Đặng,Nữ,2007-09-01,Hải Dương,2025-09-08,Khóa 16,1,Đang học,33,7,3,Khá
2333,SV16033054,Yến Phạm,Nữ,2007-12-11,Vĩnh Phúc,2025-08-26,Khóa 16,1,Bảo lưu,33,7,3,Xuất sắc
2334,SV16033055,Trung Phạm,Nam,2007-10-08,Thái Bình,2025-09-09,Khóa 16,1,Cảnh báo học vụ,33,7,3,Trung bình
2335,SV16033056,Chị An Phạm,Nữ,2007-02-10,Bắc Giang,2025-08-10,Khóa 16,1,Đang học,33,7,3,Khá
2336,SV16033057,Thành Mai,Nam,2007-09-08,Hà Nội,2025-08-08,Khóa 16,1,Đang học,33,7,3,Giỏi
2337,SV16033058,Phúc Bùi,Nam,2007-05-19,Hưng Yên,2025-08-15,Khóa 16,1,Đang học,33,7,3,Khá
2338,SV16033059,Kim Mai Bảo Đặng,Nam,2007-03-01,Hải Dương,2025-09-22,Khóa 16,1,Đang học,33,7,3,Khá
2339,SV16033060,Vũ Thị Mai,Nam,2007-11-24,Thái Bình,2025-08-29,Khóa 16,1,Đang học,33,7,3,Khá
2340,SV16033061,Cô Phương Dương,Nữ,2007-08-21,Nghệ An,2025-09-14,Khóa 16,1,Đang học,33,7,3,Khá
2341,SV16033062,Bà Ngọc Vũ,Nữ,2007-10-16,Thanh Hóa,2025-08-26,Khóa 16,1,Đang học,33,7,3,Khá
2342,SV16033063,Dũng Thị Bùi,Nam,2007-04-02,Nam Định,2025-09-11,Khóa 16,1,Đang học,33,7,3,Khá
2343,SV16033064,Nhiên Mai Bảo Mai,Nam,2007-09-17,Phú Thọ,2025-08-09,Khóa 16,1,Đang học,33,7,3,Trung bình
2344,SV16033065,Bà Dương Hoàng,Nữ,2007-05-19,Hải Dương,2025-08-18,Khóa 16,1,Đang học,33,7,3,Khá
2345,SV16033066,Phương Thị Đặng,Nam,2007-12-25,Quảng Ninh,2025-09-09,Khóa 16,1,Cảnh báo học vụ,33,7,3,Khá
2346,SV16033067,Hương Trần,Nữ,2007-11-17,Vĩnh Phúc,2025-09-21,Khóa 16,1,Đang học,33,7,3,Khá
2347,SV16033068,Xuân Lê,Nữ,2007-11-23,Thái Nguyên,2025-09-15,Khóa 16,1,Cảnh báo học vụ,33,7,3,Xuất sắc
2348,SV16033069,Chị Khoa Trần,Nữ,2007-10-07,Nghệ An,2025-09-07,Khóa 16,1,Cảnh báo học vụ,33,7,3,Khá
2349,SV16033070,Lâm Hoàng Phạm,Nam,2007-08-11,Bắc Ninh,2025-08-19,Khóa 16,1,Đang học,33,7,3,Xuất sắc
2350,SV16033071,Chị Duyên Vũ,Nữ,2007-02-25,Phú Thọ,2025-08-12,Khóa 16,1,Cảnh báo học vụ,33,7,3,Trung bình
2351,SV16033072,Châu Trần,Nam,2007-05-04,Nghệ An,2025-08-14,Khóa 16,1,Đang học,33,7,3,Trung bình
2352,SV16033073,Tú Đặng,Nam,2007-06-15,Hải Phòng,2025-08-30,Khóa 16,1,Đang học,33,7,3,Trung bình
2353,SV16033074,Khoa Trần,Nữ,2007-06-23,Hải Phòng,2025-09-03,Khóa 16,1,Đang học,33,7,3,Yếu
2354,SV16033075,Quý cô Vi Phạm,Nữ,2007-07-12,Vĩnh Phúc,2025-09-24,Khóa 16,1,Đang học,33,7,3,Yếu
2355,SV16033076,Quý cô Khoa Phạm,Nữ,2007-11-24,Thanh Hóa,2025-09-08,Khóa 16,1,Đang học,33,7,3,Khá
2356,SV13034001,Khoa Đặng,Nữ,2004-08-24,Ninh Bình,2022-09-15,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2357,SV13034002,Chị Hồng Lê,Nữ,2004-08-26,Hà Nam,2022-08-17,Khóa 13,4,Tốt nghiệp,34,8,3,Trung bình
2358,SV13034003,Chị Hà Bùi,Nữ,2004-07-09,Nghệ An,2022-08-25,Khóa 13,4,Tốt nghiệp,34,8,3,Yếu
2359,SV13034004,Mai Nguyễn,Nữ,2004-10-03,Hưng Yên,2022-08-04,Khóa 13,4,Tốt nghiệp,34,8,3,Trung bình
2360,SV13034005,Quý cô Kim Mai,Nữ,2004-09-02,Thái Nguyên,2022-09-29,Khóa 13,4,Chậm tiến độ,34,8,3,Trung bình
2361,SV13034006,Tú Đức Đặng,Nam,2004-07-21,Phú Thọ,2022-09-27,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2362,SV13034007,Tú Hải Mai,Nam,2004-01-16,Thái Bình,2022-08-17,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2363,SV13034008,Hưng Mai,Nam,2004-04-22,Hưng Yên,2022-08-30,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2364,SV13034009,Khoa Hoàng,Nữ,2004-06-03,Hải Dương,2022-09-14,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2365,SV13034010,Thành Tấn Bùi,Nam,2004-10-01,Nam Định,2022-09-23,Khóa 13,4,Tốt nghiệp,34,8,3,Giỏi
2366,SV13034011,Quý cô Nhật Vũ,Nữ,2004-03-04,Thái Nguyên,2022-08-19,Khóa 13,4,Tốt nghiệp,34,8,3,Giỏi
2367,SV13034012,Bác Dũng Dương,Nam,2004-08-31,Hưng Yên,2022-08-09,Khóa 13,4,Tốt nghiệp,34,8,3,Giỏi
2368,SV13034013,Quý cô Lan Bùi,Nữ,2004-07-06,Thái Bình,2022-08-29,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2369,SV13034014,Kim Thế Bùi,Nam,2004-09-07,Phú Thọ,2022-08-15,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2370,SV13034015,An Mai Bảo Nguyễn,Nam,2004-04-13,Hà Nam,2022-08-25,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2371,SV13034016,Quý cô Dương Phạm,Nữ,2004-08-08,Bắc Ninh,2022-08-08,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2372,SV13034017,Khoa Phú Bùi,Nam,2004-08-26,Hà Nội,2022-09-07,Khóa 13,4,Tốt nghiệp,34,8,3,Trung bình
2373,SV13034018,Quý ông Hoàng Lê,Nam,2004-01-03,Nam Định,2022-09-02,Khóa 13,4,Tốt nghiệp,34,8,3,Trung bình
2374,SV13034019,Ông Minh Mai,Nam,2004-03-11,Hà Nội,2022-09-14,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2375,SV13034020,Bảo Nguyễn,Nữ,2004-01-21,Bắc Giang,2022-08-10,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2376,SV13034021,Hải Vũ,Nữ,2004-06-17,Hà Nội,2022-09-15,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2377,SV13034022,Hạnh Vũ,Nữ,2004-09-08,Hà Nam,2022-09-02,Khóa 13,4,Chậm tiến độ,34,8,3,Giỏi
2378,SV13034023,Dương Lê,Nữ,2004-09-17,Bắc Ninh,2022-09-17,Khóa 13,4,Tốt nghiệp,34,8,3,Xuất sắc
2379,SV13034024,Trung Dương,Nam,2004-01-28,Quảng Ninh,2022-08-24,Khóa 13,4,Tốt nghiệp,34,8,3,Giỏi
2380,SV13034025,Bà Vân Dương,Nữ,2004-06-23,Thanh Hóa,2022-08-30,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2381,SV13034026,Quang Tấn Đặng,Nam,2004-08-11,Phú Thọ,2022-08-12,Khóa 13,4,Chậm tiến độ,34,8,3,Khá
2382,SV13034027,Hạnh Tấn Đặng,Nam,2004-07-22,Quảng Ninh,2022-08-06,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2383,SV13034028,Tú Văn Nguyễn,Nam,2004-08-24,Thái Bình,2022-09-03,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2384,SV13034029,Ông Tú Nguyễn,Nam,2004-05-29,Hà Nam,2022-08-14,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2385,SV13034030,Hà Đặng,Nữ,2004-04-05,Hà Nam,2022-09-10,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2386,SV13034031,An Thế Lê,Nam,2004-03-05,Hải Phòng,2022-08-03,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2387,SV13034032,Quang Mai Trần,Nam,2004-11-08,Nam Định,2022-09-06,Khóa 13,4,Tốt nghiệp,34,8,3,Khá
2388,SV13034033,Quang Hải Phạm,Nam,2004-08-12,Bắc Giang,2022-09-28,Khóa 13,4,Tốt nghiệp,34,8,3,Trung bình
2389,SV13034034,Ông Anh Dương,Nam,2004-06-22,Hà Nam,2022-08-18,Khóa 13,4,Tốt nghiệp,34,8,3,Xuất sắc
2390,SV13034035,Hạnh Mai,Nữ,2004-04-20,Hà Nội,2022-09-27,Khóa 13,4,Tốt nghiệp,34,8,3,Trung bình
